ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
26,England,Sun Nov 29 15:32:22 +0000 2020,'highest opening partnership south africa wins 10/11 #winner \nwe need 3 more fours from england and malan top batsman would be nice!',0.41,0.0,0.59,0.04,0.3,0.66
27,England,Sun Nov 29 15:32:18 +0000 2020,"' the united kingdom, formed by england, scotland, wales and northern ireland, is an island nation located in northwestern'",0.14,0.0,0.86,0.04,0.32,0.64
28,England,Sun Nov 29 15:32:16 +0000 2020,'turned the game around against england. won us the world cup. is amazing. ',0.39,0.0,0.61,0.06,0.27,0.66
29,England,Sun Nov 29 15:32:12 +0000 2020,' whats the worst area in england? ',0.0,0.37,0.63,0.04,0.31,0.66
30,England,Sun Nov 29 15:32:12 +0000 2020,"' in a year of abysmal news stories, i feel this sweet story needs some signal-boosting, involving as it does several of'",0.14,0.0,0.86,0.03,0.41,0.57
31,England,Sun Nov 29 15:32:12 +0000 2020,"""despite this, england often ridicules america's belief in aliens and tony. england's other interests include: embroidery, craftsmanship, literature, rock music, and giving scathing criticisms to america's movies.""",0.14,0.15,0.72,0.14,0.24,0.62
32,England,Sun Nov 29 15:32:11 +0000 2020,' mexico 86 against england\nhis first goal of the match.',0.0,0.22,0.78,0.04,0.31,0.65
33,England,Sun Nov 29 15:32:10 +0000 2020,'number 3 for shamsi. stokes gone! big wickets. england 4 down for 83 chasing 147 #saveng',0.1,0.0,0.9,0.03,0.33,0.64
34,England,Sun Nov 29 15:32:09 +0000 2020,"'the united kingdom, formed by england, scotland, wales and northern ireland, is an island nation located in northwestern europe. england, the birthplace of shakespeare and the beatles, is home to the capital, london, a globally influential financial and cultural center.'",0.13,0.0,0.87,0.04,0.29,0.66
35,England,Sun Nov 29 15:32:09 +0000 2020,"' pretty shocking, but sadly predictable, headline from a colonial broadcaster intent on politicising a pandemic. it is of c'",0.09,0.23,0.69,0.04,0.33,0.63
36,England,Sun Nov 29 15:32:08 +0000 2020,' the united kingdom is three nations that are sick of england.',0.17,0.2,0.62,0.05,0.32,0.63
37,England,Sun Nov 29 15:32:08 +0000 2020,'england melting again under pressure of targeting a low score #bbccricket',0.0,0.32,0.68,0.04,0.35,0.61
38,England,Sun Nov 29 15:32:06 +0000 2020,' welsh councils have just won the right to scrap first past the post. sign our petition calling for proportional repres',0.16,0.0,0.84,0.03,0.32,0.64
39,England,Sun Nov 29 15:32:06 +0000 2020,""" yes. sure, but can't they wish the england team well? i think they also sponsor them.""",0.28,0.13,0.59,0.04,0.39,0.57
40,England,Sun Nov 29 15:32:04 +0000 2020,"""absolutely no way a spanish team would ever consider buying him. i don't think that the numbers would justify it there. being about leadership, high intensity ballstriking, aggression and hard running gives him leeway in england. the way united play in big games suits him.""",0.1,0.12,0.78,0.03,0.42,0.55
41,England,Sun Nov 29 15:32:04 +0000 2020,' hahahaha clever how the bbc only used the last four weeks think you will find the weeks from 44 down will give you a real shocker for england. \noh and add the 30 excess deaths that england are hiding.',0.07,0.09,0.84,0.05,0.3,0.65
42,England,Sun Nov 29 15:32:02 +0000 2020,""" corners over 13\n72' southampton v man utd 2-1\n\ndang attacks: 31-27\nshots total: 9-10\nshots on target: 5-4\ncorners: 5-6\npossession: 54-46\n\nengland premier league\n""",0.0,0.13,0.87,0.04,0.36,0.6
43,England,Sun Nov 29 15:31:59 +0000 2020,' whats the worst area in england? ',0.0,0.37,0.63,0.04,0.31,0.66
44,England,Sun Nov 29 15:31:59 +0000 2020,"' no, we do not need a federal model. scotland is a cosignator to the treaty of union. we have equal weight to the other coginator, england. we are not going to assume the status of an english region.\n\ni agree with you, the ruk needs serious reform. we need to be a normal country.'",0.04,0.02,0.93,0.06,0.33,0.61
45,England,Sun Nov 29 15:31:58 +0000 2020,' worked in estate agency for 11 years and never have i seen anything so desperate that letters are being sent now by people',0.0,0.12,0.89,0.05,0.37,0.58
46,England,Sun Nov 29 15:31:55 +0000 2020,"'england batting line up is ridiculously inconsistent, painful to see'",0.0,0.4,0.6,0.05,0.36,0.6
47,England,Sun Nov 29 15:31:54 +0000 2020,"' he scored his ""hand of goal"" during theargentina v englandquarter finals match of the1986 fifa world cup. and the match took place on 22 june 1986, at theazteca stadiuminmexico city. #betwaytrivia '",0.09,0.0,0.91,0.05,0.31,0.65
