ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
24,thetimes,Sun Nov 29 18:38:04 +0000 2020,' new: will a landmark judgement on tuesday in keira bells case lead to limits on gender identity clinics giving puberty',0.16,0.0,0.84,0.04,0.29,0.67
25,thetimes,Sun Nov 29 18:38:03 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
26,thetimes,Sun Nov 29 18:37:51 +0000 2020,""" from 's music portraits to 's drone-eye view of the world, these are this year's most fascinating titles""",0.17,0.0,0.83,0.07,0.31,0.61
27,thetimes,Sun Nov 29 18:37:41 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
28,thetimes,Sun Nov 29 18:37:41 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
29,thetimes,Sun Nov 29 18:37:40 +0000 2020,"' joanna cherry, one of the snps most prominent mps, has condemned the partys unhealthy tendency to stifle debate and s'",0.1,0.23,0.67,0.04,0.3,0.66
30,thetimes,Sun Nov 29 18:37:39 +0000 2020,"' the glaring omission in the spending review means millions face a christmas of uncertainty. in , jrf and over 6'",0.0,0.11,0.89,0.04,0.29,0.67
31,thetimes,Sun Nov 29 18:37:37 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
32,thetimes,Sun Nov 29 18:37:36 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
33,thetimes,Sun Nov 29 18:37:23 +0000 2020,' the poverty truth community and 60 more organisations and bishops have called on theuk government to #keepthelifeline of t',0.1,0.14,0.76,0.04,0.29,0.67
34,thetimes,Sun Nov 29 18:37:14 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
35,thetimes,Sun Nov 29 18:37:13 +0000 2020,""" i'm sure my constituents, who have been in local lockdown for 4 months and were told to survive on 2/3rds of the minimum""",0.09,0.0,0.91,0.03,0.42,0.55
36,thetimes,Sun Nov 29 18:37:06 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
37,thetimes,Sun Nov 29 18:37:06 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
38,thetimes,Sun Nov 29 18:37:01 +0000 2020,""" from 's music portraits to 's drone-eye view of the world, these are this year's most fascinating titles""",0.17,0.0,0.83,0.07,0.31,0.61
39,thetimes,Sun Nov 29 18:37:00 +0000 2020,"' ""if the prime minister cannot articulate and defend a liberal vision of britain, it will become that much harder to def'",0.09,0.0,0.91,0.03,0.34,0.63
40,thetimes,Sun Nov 29 18:37:00 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
41,thetimes,Sun Nov 29 18:36:59 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
42,thetimes,Sun Nov 29 18:36:57 +0000 2020,"""matthew syed's writing goes from strength to strength; he's clear, compassionate and caring. read this...\n""",0.61,0.0,0.39,0.04,0.31,0.65
43,thetimes,Sun Nov 29 18:36:49 +0000 2020,"' from comments:\n""nwc appoint a tw to their board and within days publish an edict branding any one that disagrees with t'",0.0,0.1,0.9,0.04,0.35,0.62
44,thetimes,Sun Nov 29 18:36:34 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
45,thetimes,Sun Nov 29 18:36:33 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
46,thetimes,Sun Nov 29 18:36:17 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
47,thetimes,Sun Nov 29 18:36:13 +0000 2020,' also writes in business section:\n\nif the planned cut in #universalcredit goes ahead in',0.0,0.14,0.86,0.04,0.32,0.64
48,thetimes,Sun Nov 29 18:36:11 +0000 2020,"' 2)\nfour iranians, including a senior diplomat, are accused of plotting to target an anti-tehran rally with an explosive d'",0.0,0.1,0.9,0.05,0.32,0.63
49,thetimes,Sun Nov 29 18:36:00 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
50,thetimes,Sun Nov 29 18:35:54 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
51,thetimes,Sun Nov 29 18:35:52 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
52,thetimes,Sun Nov 29 18:35:50 +0000 2020,' over 60 organisations and bishops have issued a joint statement warning it would be a terrible mistake to cut #universal',0.0,0.37,0.63,0.04,0.32,0.65
53,thetimes,Sun Nov 29 18:35:49 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
54,thetimes,Sun Nov 29 18:35:49 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
55,thetimes,Sun Nov 29 18:35:34 +0000 2020,' more and more people are making the journey from no to yes - as the majority for independence grows.\n\n we mus',0.0,0.18,0.82,0.07,0.26,0.67
56,thetimes,Sun Nov 29 18:35:31 +0000 2020,"' this q never comes up on programmes like a place in the sun. were not talking jet-set here, were talking lots of brits wh'",0.09,0.0,0.91,0.06,0.32,0.62
57,thetimes,Sun Nov 29 18:35:29 +0000 2020,' video: leaked documents reveal that uk soldiers are already monitoring cyberspace for covid-19 content &amp; analysing how br',0.0,0.11,0.89,0.05,0.28,0.68
58,thetimes,Sun Nov 29 18:35:25 +0000 2020,"' ""the italian mafia has been accused of buying a rome football club then intimidating rivals to ensure victory for their team in'",0.09,0.18,0.72,0.04,0.31,0.65
59,thetimes,Sun Nov 29 18:35:24 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
60,thetimes,Sun Nov 29 18:35:13 +0000 2020,""" i'm sure my constituents, who have been in local lockdown for 4 months and were told to survive on 2/3rds of the minimum""",0.09,0.0,0.91,0.03,0.42,0.55
61,thetimes,Sun Nov 29 18:35:13 +0000 2020,"' this q never comes up on programmes like a place in the sun. were not talking jet-set here, were talking lots of brits wh'",0.09,0.0,0.91,0.06,0.32,0.62
62,thetimes,Sun Nov 29 18:35:09 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
63,thetimes,Sun Nov 29 18:34:54 +0000 2020,"' ""tony blair says he wouldnt want a left-wing labour party to win an election""\n\n.\n""blairites raise 250,000 war chest to fight corbyn""\n\n.\n""tony blair to earn 2 million at jp morgan""\n\n. '",0.2,0.19,0.61,0.05,0.33,0.62
64,thetimes,Sun Nov 29 18:34:53 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
65,thetimes,Sun Nov 29 18:34:51 +0000 2020,""" extraordinary stat from this interview with cressida dick, especially if you're american - the met police used a gun twice la""",0.0,0.22,0.78,0.05,0.6,0.34
66,thetimes,Sun Nov 29 18:34:36 +0000 2020,""" from the oxford-astrazeneca vaccine to champagne, breakthroughs are complicated - my article in today's sunday times #vacc""",0.12,0.0,0.89,0.05,0.32,0.63
67,thetimes,Sun Nov 29 18:34:26 +0000 2020,' over 60 organisations and bishops have issued a joint statement warning it would be a terrible mistake to cut #universal',0.0,0.37,0.63,0.04,0.32,0.65
68,thetimes,Sun Nov 29 18:34:17 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
69,thetimes,Sun Nov 29 18:34:10 +0000 2020,"' from comments:\n""nwc appoint a tw to their board and within days publish an edict branding any one that disagrees with t'",0.0,0.1,0.9,0.04,0.35,0.62
70,thetimes,Sun Nov 29 18:34:08 +0000 2020,' exc: a former tory councillor who secured 276m in ppe contracts has bought a 250k holiday home in cornwall and a hou',0.2,0.0,0.8,0.04,0.34,0.62
